experiment_id,strain_name,species,assembly,culture_type,fermentation_type,reactor_scale,search_stage,replicate_id,batch_id,experiment_date,carbon_source,nitrogen_source,glucose_g_L,sucrose_g_L,maltose_g_L,total_carbon_g_L,ammonium_g_L,nitrate_g_L,yeast_extract_g_L,total_nitrogen_g_L,phosphate_g_L,sulfate_g_L,magnesium_g_L,calcium_g_L,trace_mix_x,vitamin_mix_x,pH,temperature_C,mixing,rpm,agar_percent,inoculum_g_L,incubation_time_h,feasible_growth,growth_rate_h_inv,fba_growth_proxy,biomass_g_L,glucose_uptake_proxy,nitrogen_uptake_proxy,phosphate_uptake_proxy,sulfate_uptake_proxy,fva_range_proxy,biomass_yield_g_per_g_carbon,organic_acid_g_L,ethanol_g_L,other_byproducts_g_L,total_byproducts_g_L,clean_score,is_synthetic,notes,growth_norm,biomass_norm,yield_norm,byproduct_penalty_norm,overall_rank_score,rank_within_strain
SYN0374,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,3,B3,2026-01-05,maltose,ammonium,0.0,0.0,12.45,12.45,2.04,0.0,0.0,2.04,3.29,1.36,0.603,0.04,1.99,0.2,6.24,31.5,medium,172,0.0,0.834,72,0,0.002524,0.00251,0.014302,9.822217,1.291117,1.716495,0.527099,0.190868,0.001149,0.147635,0.059324,0.188245,0.395203,0.034924,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0068835550125316705,0.005017581884782259,0.010073557131710226,0.022316287102175914,0.000601,74
SYN0375,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,screen,3,B2,2026-01-20,glucose,ammonium,6.52,0.0,0.0,6.52,1.68,0.0,0.0,1.68,1.72,1.0,0.23,0.285,1.77,1.13,3.73,24.2,medium,179,0.0,0.322,72,0,0.003246,0.003163,0.016313,4.928497,1.003052,0.678202,0.442608,0.20243,0.002502,0.251239,0.136164,0.176,0.563403,0.028139,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.008852622650823217,0.00572310259309558,0.021935630934324615,0.04346642453405882,-0.001378,80
SYN0376,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,refine,3,B1,2026-01-20,glucose,ammonium,13.54,0.0,0.0,13.54,5.78,0.0,0.0,5.78,4.21,0.9,0.198,0.419,0.79,0.41,5.31,35.6,high,248,0.0,0.574,96,0,0.013238,0.013619,0.084534,11.147047,3.704481,2.763459,0.273407,0.226057,0.006243,0.393029,0.147072,0.068053,0.608154,0.122038,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.036103209689340034,0.02965712956566798,0.05473387047281718,0.04909359338194344,0.021689,46
SYN0377,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,refine,2,B2,2026-01-25,glucose,ammonium,11.67,0.0,0.0,11.67,2.35,0.0,0.0,2.35,0.26,1.4,0.213,0.182,0.74,1.07,4.05,27.5,medium,172,0.0,0.867,24,0,0.00623,0.006172,0.040374,7.7096,1.493605,0.13451,0.668764,0.265582,0.00346,0.24679,0.051381,0.089283,0.387455,0.094369,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.01699070829162928,0.014164442107131794,0.030334645496707904,0.02134202274532556,0.011636,59
SYN0378,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,1,B2,2026-01-08,glucose,nitrate,20.5,0.0,0.0,20.5,0.0,4.52,0.0,4.52,0.45,0.88,0.774,0.036,0.89,0.18,5.21,24.5,medium,184,0.0,0.189,96,0,0.001269,0.001245,0.008177,19.003378,2.757623,0.283615,0.458507,0.220444,0.000399,0.238527,0.110702,0.139475,0.488704,0.016457,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0034608681897395754,0.002868743327637011,0.003498128194562559,0.03407347497386726,-0.005603,92
SYN0379,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,1,B6,2026-01-24,maltose,ammonium,0.0,0.0,6.96,6.96,5.43,0.0,0.0,5.43,1.49,1.21,0.244,0.328,0.47,0.97,4.73,26.0,low,111,0.0,0.557,72,0,0.004233,0.00418,0.021905,5.943392,4.580044,0.895079,0.425946,0.18013,0.003147,0.343708,0.134649,0.22841,0.706767,0.030062,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.011544409020620663,0.0076849483419210865,0.027590499820271612,0.06149358447926966,-0.003125,85
SYN0380,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,1,B2,2026-01-27,maltose,nitrate,0.0,0.0,17.49,17.49,0.0,4.18,0.0,4.18,1.8,1.05,0.167,0.086,0.24,1.66,7.0,34.0,high,242,0.0,0.578,48,0,0.000167,0.000183,0.001207,15.004148,3.520291,0.73007,0.34225,0.19253,6.9e-05,0.212247,0.10021,0.243634,0.55609,0.002166,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.00045544916287352963,0.00042345275730192885,0.0006049394622175854,0.042546858808497824,-0.010208,114
SYN0381,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,refine,1,B6,2026-01-08,maltose,ammonium,0.0,0.0,21.2,21.2,2.29,0.0,0.0,2.29,1.23,1.52,0.682,0.167,0.62,0.61,4.54,22.4,high,240,0.0,0.098,48,0,0.003296,0.003236,0.023257,15.198047,1.30218,0.817153,0.458818,0.185202,0.001097,0.314866,0.060918,0.117648,0.493432,0.045011,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.00898898467563565,0.00815927156302482,0.009617660725401322,0.03466799251119153,-0.000742,76
SYN0382,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,3,B6,2026-01-02,glucose,ammonium,17.97,0.0,0.0,17.97,2.4,0.0,0.0,2.4,3.71,1.53,0.331,0.177,0.17,0.26,3.59,24.4,high,245,0.0,0.101,72,0,0.00061,0.000597,0.004207,16.82741,2.051317,1.601302,0.853476,0.210233,0.000234,0.21167,0.10376,0.231268,0.546698,0.007636,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.001663616702711695,0.00147594511182205,0.002051533828390072,0.04136587134856772,-0.008832,106
SYN0383,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,2,B5,2026-01-24,glucose,ammonium,5.48,0.0,0.0,5.48,5.93,0.0,0.0,5.93,2.49,0.82,0.425,0.265,0.99,1.26,4.62,29.8,low,117,0.0,0.891,96,0,0.016899,0.016931,0.084724,5.183083,4.155255,1.072062,0.409513,0.194481,0.015461,0.385914,0.05481,0.293906,0.73463,0.103403,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.046087637146106454,0.029723787414787588,0.13555027572965345,0.06499718899332765,0.037395,38
SYN0384,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,screen,2,B6,2026-01-01,glucose,ammonium,7.27,0.0,0.0,7.27,4.45,0.0,0.0,4.45,3.52,1.22,0.471,0.034,0.21,1.48,4.39,30.0,low,126,0.0,0.15,72,0,0.00452,0.00475,0.026034,6.010645,2.988277,1.572531,0.644721,0.243494,0.003581,0.271649,0.124582,0.171643,0.567874,0.043836,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.012327127043044036,0.009133528652525614,0.031395481365234394,0.04402862586852939,0.002783,72
SYN0385,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,3,B5,2026-01-18,glucose,yeast_extract,11.12,0.0,0.0,11.12,0.0,0.0,7.7,4.62,3.29,1.21,0.682,0.276,0.94,0.46,5.1,29.3,high,239,0.0,0.196,48,0,0.033432,0.033061,0.209235,8.342754,2.895192,1.916538,0.598169,0.200713,0.018816,0.258474,0.133294,0.186788,0.578556,0.265597,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0911771042705859,0.07340607926600587,0.16496436117516067,0.045371823062627915,0.079254,22
SYN0386,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,3,B6,2026-01-05,glucose,nitrate,28.29,0.0,0.0,28.29,0.0,1.62,0.0,1.62,0.68,0.46,0.35,0.126,1.81,1.37,4.51,28.1,medium,190,0.0,0.446,72,0,0.014702,0.01427,0.113826,23.806646,1.113904,0.259857,0.138603,0.254775,0.004024,0.286111,0.165979,0.215248,0.667338,0.145714,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.040095889775848104,0.03993366491520244,0.035279368057442945,0.056535625092814776,0.020932,48
SYN0387,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,refine,1,B6,2026-01-14,glucose,ammonium,15.11,0.0,0.0,15.11,1.22,0.0,0.0,1.22,1.43,0.52,0.634,0.179,1.04,1.38,4.61,25.3,high,233,0.0,0.831,48,0,0.016913,0.016331,0.112223,13.327172,0.974099,0.956977,0.332697,0.216334,0.007427,0.209095,0.039114,0.25138,0.499589,0.183428,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.04612581851305394,0.039371283167103865,0.06511428095492762,0.035442198195900824,0.034086,39
SYN0388,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,refine,1,B4,2026-01-06,sucrose,ammonium,0.0,22.49,0.0,22.49,2.36,0.0,0.0,2.36,1.66,1.68,0.349,0.268,1.17,1.17,5.72,27.4,medium,173,0.0,0.252,24,0,0.046604,0.047251,0.346377,19.355518,2.032313,0.846108,0.897678,0.199985,0.015401,0.193188,0.055956,0.189516,0.438659,0.441224,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.1271003160871735,0.12151971476053869,0.1350242414146816,0.027780617495992227,0.107077,14
SYN0389,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,refine,2,B1,2026-01-15,glucose,nitrate,13.89,0.0,0.0,13.89,0.0,5.69,0.0,5.69,2.38,0.76,0.335,0.231,1.75,1.93,6.61,25.2,medium,174,0.0,0.852,72,0,0.001085,0.001101,0.006423,12.079094,4.18636,1.515851,0.444239,0.193488,0.000462,0.318516,0.07971,0.378662,0.776889,0.0082,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0029590559384298186,0.00225338613102758,0.004050464225282963,0.07031100384311327,-0.014943,139
SYN0390,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,refine,1,B1,2026-01-21,glucose,nitrate,20.61,0.0,0.0,20.61,0.0,0.85,0.0,0.85,2.19,1.32,0.499,0.037,0.28,0.77,6.72,27.0,high,238,0.0,0.851,72,0,1e-06,1e-06,3e-06,16.20122,0.673511,1.303185,0.479608,0.201223,0.0,0.615352,0.130045,0.42057,1.165967,3e-06,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,2.7272404962486803e-06,1.0524923545201215e-06,0.0,0.11923522008402966,-0.029807,163
SYN0391,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,screen,1,B6,2026-01-26,maltose,ammonium,0.0,0.0,29.68,29.68,4.93,0.0,0.0,4.93,1.75,1.44,0.472,0.218,1.99,0.65,6.84,26.6,low,129,0.0,0.442,48,0,0.000861,0.00084,0.006699,27.835098,3.309436,0.796107,0.724938,0.233319,0.000226,0.332733,0.101372,0.18607,0.620175,0.010686,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.002348154067270114,0.002350215427643431,0.0019813959197271637,0.0506051617652292,-0.010611,120
SYN0392,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,1,B6,2026-01-15,glucose,ammonium,22.7,0.0,0.0,22.7,4.63,0.0,0.0,4.63,0.25,0.48,0.314,0.258,0.75,1.33,3.59,22.0,medium,171,0.0,0.265,48,0,0.000408,0.00041,0.002648,19.057951,3.06893,0.155126,0.175645,0.216993,0.000117,0.301279,0.109296,0.165106,0.57568,0.004578,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0011127141224694615,0.0009289999182564272,0.001025766914195036,0.045010183376218316,-0.010333,115
SYN0393,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,1,B5,2026-01-28,sucrose,nitrate,0.0,19.68,0.0,19.68,0.0,2.31,0.0,2.31,0.92,0.62,0.616,0.211,1.44,1.51,5.99,31.8,medium,185,0.0,0.69,24,0,0.033674,0.034903,0.25204,16.592938,1.462329,0.337163,0.284378,0.23299,0.012807,0.231968,0.091907,0.044345,0.36822,0.406346,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.09183709647067807,0.08842339101108379,0.11228202453073356,0.018923337290496382,0.080817,21
SYN0394,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,refine,1,B5,2026-01-20,maltose,ammonium,0.0,0.0,19.1,19.1,1.42,0.0,0.0,1.42,1.26,0.23,0.119,0.113,1.2,0.94,6.69,30.4,high,236,0.0,0.304,72,0,0.000748,0.000726,0.005513,16.822634,1.036031,0.518627,0.073683,0.29656,0.000289,0.341806,0.099241,0.191246,0.632293,0.008643,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.002039975891194013,0.001934130116823143,0.0025337319504475674,0.05212892731457258,-0.011135,123
SYN0395,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,exploit,1,B2,2026-01-14,glucose,ammonium,11.69,0.0,0.0,11.69,3.46,0.0,0.0,3.46,2.85,1.09,0.762,0.498,1.69,1.63,5.65,27.6,high,236,0.0,0.398,24,0,0.030487,0.030579,0.16648,10.377379,1.950097,1.045944,0.56361,0.216124,0.014241,0.319311,0.029072,0.225338,0.57372,0.224912,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.08314538100913352,0.058406309060169935,0.1248542446585599,0.04476372517546629,0.063323,27
SYN0396,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,exploit,3,B2,2026-01-25,sucrose,yeast_extract,0.0,34.33,0.0,34.33,0.0,0.0,1.04,0.624,3.62,0.07,0.399,0.085,1.24,1.62,4.11,27.5,medium,178,0.0,0.081,48,0,0.0,0.0,0.0,28.677674,0.520723,1.780228,0.035864,0.185304,0.0,1.184305,0.257874,0.989023,2.431202,0.0,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0,0.0,0.0,0.27833090458836013,-0.069583,174
SYN0397,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,screen,2,B6,2026-01-21,maltose,yeast_extract,0.0,0.0,28.84,28.84,0.0,0.0,5.41,3.246,4.43,0.91,0.598,0.352,1.49,1.53,4.79,28.3,high,247,0.0,0.231,72,1,0.271718,0.273364,2.084449,26.49496,2.920324,2.107443,0.503368,0.204854,0.072276,0.16704,0.075466,0.183634,0.42614,0.830263,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.741040333159699,0.7312888786290376,0.6336609358150465,0.026206428610678657,0.635496,2
SYN0398,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,1,B2,2026-01-11,glucose,ammonium,9.26,0.0,0.0,9.26,2.82,0.0,0.0,2.82,2.45,0.9,0.687,0.227,0.26,1.99,5.94,34.1,low,123,0.0,0.853,72,0,0.005178,0.005187,0.029199,8.020845,1.842999,1.301925,0.374657,0.162803,0.003153,0.325063,0.055962,0.183187,0.564213,0.049206,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.014121651289575668,0.01024390808654434,0.027643103251768792,0.043568277157838994,0.003164,70
SYN0399,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,screen,1,B1,2026-01-28,maltose,ammonium,0.0,0.0,7.22,7.22,3.02,0.0,0.0,3.02,1.28,1.78,0.423,0.124,0.96,0.47,4.61,23.7,low,115,0.0,0.22,96,0,0.001352,0.001355,0.007885,4.822202,2.088929,0.815053,0.918506,0.234869,0.001092,0.390589,0.078783,0.173992,0.643364,0.012107,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.003687229150928216,0.0027663007384637187,0.009573824532487004,0.0535210389168816,-0.009207,109
SYN0400,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,exploit,2,B2,2026-01-12,glucose,ammonium,12.08,0.0,0.0,12.08,5.48,0.0,0.0,5.48,3.48,0.94,0.765,0.036,1.8,0.21,3.7,38.0,high,235,0.0,0.422,72,0,0.000783,0.000791,0.004523,11.129222,3.928606,1.637856,0.450289,0.165304,0.000374,0.333934,0.040552,0.372846,0.747332,0.006016,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0021354293085627165,0.001586807639831503,0.00327894722999097,0.06659438902697674,-0.01469,138
SYN0401,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,screen,2,B2,2026-01-23,glucose,nitrate,20.17,0.0,0.0,20.17,0.0,3.38,0.0,3.38,3.31,1.18,0.074,0.404,1.85,0.2,6.1,31.7,medium,188,0.0,0.165,48,0,0.007711,0.007578,0.053468,15.27809,2.933999,1.60873,0.564277,0.193973,0.002651,0.13455,0.049192,0.173314,0.357056,0.130244,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.021029751466573574,0.018758220403827283,0.02324194948317129,0.017519531498049645,0.014194,57
SYN0402,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,refine,1,B2,2026-01-06,glucose,nitrate,10.05,0.0,0.0,10.05,0.0,5.8,0.0,5.8,0.57,1.32,0.57,0.087,0.79,0.18,7.18,28.9,high,239,0.0,0.579,24,0,8e-06,8e-06,5.1e-05,8.427356,3.499728,0.214064,0.679955,0.227445,5e-06,0.359386,0.149294,0.295177,0.803857,6.3e-05,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,2.1817923969989442e-05,1.7892370026842064e-05,4.3836192914317786e-05,0.07370206749509316,-0.018403,148
SYN0403,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,2,B3,2026-01-06,glucose,ammonium,16.62,0.0,0.0,16.62,1.05,0.0,0.0,1.05,3.92,1.24,0.134,0.218,0.89,1.24,5.89,33.2,low,118,0.0,0.628,48,0,0.005998,0.00598,0.039253,12.707236,0.841838,1.470164,0.520768,0.209654,0.002362,0.38252,0.055955,0.232262,0.670737,0.055286,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.016357988496499585,0.013771160797326109,0.020708217532723717,0.05696302888075158,0.000446,75
SYN0404,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,exploit,2,B6,2026-01-06,glucose,nitrate,13.99,0.0,0.0,13.99,0.0,4.12,0.0,4.12,0.56,1.75,0.422,0.096,0.72,1.62,5.42,29.7,high,247,0.0,0.877,72,0,0.024045,0.024161,0.147784,10.809558,3.379631,0.234618,0.856906,0.245016,0.010564,0.29478,0.039008,0.151679,0.485467,0.233373,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.06557649773229952,0.051847176706800537,0.09261710838937061,0.03366644171068649,0.051205,35
SYN0405,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,refine,2,B5,2026-01-18,glucose,yeast_extract,30.36,0.0,0.0,30.36,0.0,0.0,5.78,3.468,0.72,1.96,0.038,0.318,0.43,1.47,3.8,29.5,high,232,0.0,0.117,48,0,0.012314,0.012723,0.090259,23.736106,2.986242,0.33579,0.849142,0.254175,0.002973,0.237574,0.087606,0.218995,0.544175,0.142267,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.033583239470806256,0.03166563580887721,0.02606500030685335,0.04104861928708947,0.017788,50
SYN0406,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,refine,2,B4,2026-01-28,glucose,yeast_extract,5.37,0.0,0.0,5.37,0.0,0.0,1.56,0.936,0.83,0.28,0.53,0.077,0.26,0.83,4.04,24.3,medium,178,0.0,0.287,48,0,0.000459,0.000463,0.002557,4.153621,0.622051,0.386862,0.098535,0.227806,0.000476,0.25205,0.108375,0.107666,0.46809,0.005434,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0012518033877781443,0.0008970743168359834,0.004173205565443053,0.03148138857065183,-0.006284,96
SYN0407,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,exploit,2,B3,2026-01-05,maltose,ammonium,0.0,0.0,17.85,17.85,2.32,0.0,0.0,2.32,4.44,1.4,0.583,0.263,1.45,1.47,4.32,22.2,medium,171,0.0,0.113,96,0,0.010666,0.010837,0.071773,15.259818,1.475735,3.061013,0.79502,0.231651,0.004021,0.184303,0.029789,0.244755,0.458847,0.135263,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.029088747132988427,0.025180177920324225,0.03525306634169436,0.030319136963738075,0.018465,49
SYN0408,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,exploit,1,B6,2026-01-10,sucrose,ammonium,0.0,20.68,0.0,20.68,4.31,0.0,0.0,4.31,2.47,0.86,0.087,0.072,1.54,0.15,6.85,33.3,low,121,0.0,0.1,48,0,0.000134,0.00014,0.000918,16.588986,2.626878,0.904728,0.301116,0.182033,4.4e-05,0.25267,0.046855,0.218624,0.518149,0.001768,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0003654502264973232,0.0003220626604831571,0.00038575849764599645,0.03777600646424652,-0.009126,108
SYN0409,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,2,B5,2026-01-12,maltose,ammonium,0.0,0.0,33.31,33.31,4.12,0.0,0.0,4.12,2.48,1.33,0.052,0.476,1.92,0.62,4.25,30.8,high,239,0.0,0.647,96,0,0.067917,0.068517,0.516005,31.643973,2.324015,1.043601,0.466534,0.208004,0.015491,0.197176,0.08326,0.193153,0.473588,0.521431,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.18522599278372165,0.18103043913138508,0.13581329288713934,0.032172728972557255,0.147309,9
SYN0410,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,mini_bioreactor,screen,3,B5,2026-01-04,glucose,ammonium,14.59,0.0,0.0,14.59,5.07,0.0,0.0,5.07,3.02,0.73,0.733,0.254,0.46,1.02,4.86,35.5,medium,177,0.0,0.691,48,0,0.034032,0.034294,0.214889,12.056402,3.043748,1.29344,0.362359,0.200036,0.014729,0.182411,0.058631,0.237583,0.478625,0.309855,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.0928134485683351,0.07538967652349146,0.1291326570869973,0.03280610139969397,0.076496,23
SYN0411,Aspergillus niger ATCC 13496,Aspergillus niger,Aspni_bvT_1,submerged,submerged,shake_flask,screen,1,B1,2026-01-08,glucose,nitrate,7.79,0.0,0.0,7.79,0.0,3.29,0.0,3.29,3.32,1.26,0.37,0.473,0.29,1.77,5.05,24.4,low,120,0.0,0.81,96,0,0.002369,0.002259,0.013865,7.256738,2.083853,2.23288,0.816446,0.20315,0.00178,0.329762,0.117388,0.227872,0.675022,0.020127,True,Purely synthetic starter dataset; values are simulated and not biologically validated.,0.006460832735613124,0.004864268831807161,0.015605684677497128,0.05750184183494669,-0.007291,99
